"","x1","against_blm","for_blm","name","party","text","time","topic_blm"
"2873",153164,0,0,"John Bel Edwards","Democratic","those affected by #hurricanedelta in acadia, calcasieu, cameron, jefferson davis and vermilion parishes may begin registering for fema assistance today by registering online at http://disasterassistance.gov or by calling 1-800-621-fema (3362). #lagov #delta","2020-10-17 14:42:00",0
"2874",153169,0,0,"John Bel Edwards","Democratic","louisianans affected by #delta can re-register now to get a head start on their phone application and interview if dsnap is approved for their parish. 𝕩𝕩𝕩𝕩 𝕩𝕩𝕩𝕩𝕩𝕩𝕩 𝕩𝕩 𝕩𝕩𝕩-𝕩𝕩𝕩 for more info or visit http://dcfs.la.gov/dsnap. #lagov #hurricanedelta","2020-10-17 0:21:54",0
"2875",153171,0,0,"John Bel Edwards","Democratic","louisiana, early voting starts today and runs through october 27 with the exception of sundays. take advantage of this opportunity to make your voice heard and avoid long lines. visit http://geauxvote.com to find your early voting locations. 
 #lagov","2020-10-16 13:15:08",0
"2876",153193,0,0,"John Bel Edwards","Democratic","tomorrow is your last day to register to vote. visit http://geauxvote.com to make sure you’re ready to participate in this year’s election. 
#lagov #geauxvote","2020-10-12 19:00:53",0
"2877",153241,0,0,"John Bel Edwards","Democratic","all louisianans should use today to prepare for hurricane #delta, heeding the direction of their local leaders when it comes to evacuations. #lagov #lawx","2020-10-07 16:49:53",0
"2878",153251,0,0,"John Bel Edwards","Democratic","today, i declared a state of emergency in advance of hurricane #delta, which is forecast to make landfall in south louisiana on friday or saturday. https://bit.ly/3lmzj6w #lagov #lawx","2020-10-06 18:47:27",0
"2879",153271,0,0,"John Bel Edwards","Democratic","louisiana wants to be known as a global leader in manufacturing, so we're investing in the highest-quality equipment on our 
@golctcs
 campuses to ensure that we have a well-prepared workforce. we're proud to team with haas to create this first-in-the-nation partnership. #lagov","2020-10-02 19:35:26",0
"2880",153274,0,0,"John Bel Edwards","Democratic","with deadlines for filling out the census and voter registration coming up, every louisianan needs to make sure that they are counted and can vote. visit http://geauxvote.com for voter registration information and go to http://my2020census.gov to fill out your census. #lagov","2020-10-01 23:51:42",0
"2881",153276,0,0,"John Bel Edwards","Democratic","this reinvestment by cf industries is a testament to our state's economic strengths. from our highly skilled workforce to our strategic transportation infrastructure, louisiana remains a key destination for new and renewed industrial investment. #lagov","2020-09-30 23:33:32",0
"2882",153282,0,0,"John Bel Edwards","Democratic","i applaud the louisiana trustees for their swift approvals on these major restoration projects and thank the 
@louisianacpra
 staff and the project teams for advancing these large-scale, innovative projects to construction. #lagov","2020-09-29 19:05:31",0
"2883",153285,0,0,"John Bel Edwards","Democratic","i’m excited to officially mark this week as manufacturing week in louisiana. as a part of celebrating the contributions manufacturing makes to our state, we’re showcasing these rewarding careers at http://dreamitdoitla.com. #lagov","2020-09-29 14:37:53",0
"2884",153336,0,0,"John Bel Edwards","Democratic","residents affected by #hurricanelaura have 10 days to apply for the 
@usacehq
  blue roof program, which provides cover for damaged roofs until arrangements can be made for permanent repairs. for more information, go to: https://buff.ly/2row76z #lagov #laura","2020-09-20 14:21:00",0
"2885",153343,0,0,"John Bel Edwards","Democratic","we all must do our part to make sure this new policy is successful. that means wearing our masks and staying six feet away from others, including when we visit our loved ones in nursing homes. #lagov","2020-09-18 17:14:01",0
"2886",153352,0,0,"John Bel Edwards","Democratic","following discussions with industry leaders, i altered my phase 3 order to allow on premises sale and consumption of alcohol until 11 p.m. at restaurants, casinos and bars in parishes that are eligible to opt in to reopen bars. https://bit.ly/3c8ydmo #lagov","2020-09-17 22:38:46",0
"2887",153358,0,0,"John Bel Edwards","Democratic","louisianans have exactly two weeks to fill out the census. there are far too many people who haven't been counted yet and everyone needs to participate. visit http://my2020census.gov, text 'countme' to 898-211 or call 844-330-2020 and get counted. #lagov #louisianacounts","2020-09-17 1:34:21",0
"2888",153365,0,0,"John Bel Edwards","Democratic","it is unfortunate that thousands of taxpayer dollars were wasted by the attorney general defending this woefully inadequate emergency election plan. the taxpayers and voters in louisiana deserve better. #lagov","2020-09-16 19:48:01",0
"2889",153370,0,0,"John Bel Edwards","Democratic","people affected by #hurricanelaura can apply for dsnap. go to https://buff.ly/2fmjy4d for approved parish list and registration details. #laura #lagov","2020-09-16 16:45:05",0
"2890",153394,0,0,"John Bel Edwards","Democratic","already fema has registered more than 140,000 households in louisiana, paying out more than $89 million to survivors of #hurricanelaura, including more than $59 million for housing assistance and almost $30 million for other needs assistance. #lagov #laura","2020-09-13 17:31:07",0
"2891",153420,0,0,"John Bel Edwards","Democratic","today, we remember the survivors and thousands of fallen heroes who were tragically taken during terrorist attacks 19 years ago. let us hold them, all of the courageous first responders who answered the call of duty, their families and our nation in prayer. we will never forget.","2020-09-11 13:11:05",0
"2892",153444,0,0,"John Bel Edwards","Democratic","today, i met with officials from winn, grant, natchitoches and sabine parishes about the state’s response to #hurricanelaura. local, state and federal partners are working tirelessly to help the people from every affected area get back on their feet. #laura #lagov","2020-09-06 1:29:32",0
"2893",153457,0,0,"John Bel Edwards","Democratic","we owe it to the people of louisiana to get this emergency election plan right, and the secretary of state’s plan is just 100 percent wrong. #lagov #lalege","2020-09-02 23:56:10",0
"2894",153467,0,0,"John Bel Edwards","Democratic","tonight we announced that fema has approved an additional seven louisiana parishes for individual assistance following #hurricanelaura, bringing the total number of parishes where residents are eligible for aid to 16. https://bit.ly/3gqpsdj #lagov #laura","2020-09-02 2:25:30",0
"2895",153469,0,0,"John Bel Edwards","Democratic","we will continue to make the case to fema for all requested parishes to be approved for individual assistance. #lagov #hurricanelaura #laura","2020-09-01 18:04:08",0
"2896",153483,0,0,"John Bel Edwards","Democratic","i encourage everyone who had damage from #hurricanelaura in vernon, allen, beauregard, calcasieu, cameron and jefferson davis parishes to register for fema aid now. http://disasterassistance.gov #lagov #laura","2020-08-30 18:15:52",0
